itr,err,ans
53090,1.918052310829269e-05,0.02663565001585522
53100,2.262494900602412e-05,0.028083987239705982
53110,2.4854781404088315e-05,0.03075322004016618
53120,2.539678852333369e-05,0.0343623951445845
53130,2.4063355567064788e-05,0.03842441403735642
53140,2.1031541026906106e-05,0.042347774178765965
53150,1.698232783515777e-05,0.045569676004358545
53160,1.3329518346903867e-05,0.047678632245492646
53170,1.2223863976371687e-05,0.04848962682464756
53180,1.4409963354143352e-05,0.04805253202158342
53190,1.80339403068932e-05,0.04659799812590429
53200,2.1388852077797266e-05,0.04444562715399084
53210,2.358872358037844e-05,0.041909636704666686
53220,2.417487477734947e-05,0.03923420087305939
53230,2.2980759416049238e-05,0.036576108828916355
53240,2.0173740583907504e-05,0.034032369270380995
53250,1.636555057685771e-05,0.03169271715905662
53260,1.2825628544142955e-05,0.029688216305776036
53270,1.1571772962531063e-05,0.028210230083574792
53280,1.3508507247593253e-05,0.02748729674305606
53290,1.695854608414388e-05,0.02772544909246861
53300,2.021606883128809e-05,0.02903320535198279
53310,2.238433071617162e-05,0.03135986376379973
53320,2.301435695903039e-05,0.034472180151289285
53330,2.195205380265175e-05,0.037981495468966286
53340,1.9352899520508793e-05,0.041415894480760995
53350,1.576943043044682e-05,0.04431652150871073
53360,1.2347540204099901e-05,0.046329320190352276
53370,1.0974814206513758e-05,0.04726580520650839
53380,1.2675940555043348e-05,0.04711780712848878
53390,1.5948905822312324e-05,0.04602702329054619
53400,1.9103679016524133e-05,0.04422476006634589
53410,2.1238174920810677e-05,0.04196532815523319
53420,2.1910121885267143e-05,0.03947563575735895
53430,2.0972022111720714e-05,0.036934528986673425
53440,1.856606720163932e-05,0.03448220608447964
53450,1.5193253347681877e-05,0.032247809671985435
53460,1.1892348437555692e-05,0.030376673884031338
53470,1.042523816402196e-05,0.02903994283503673
53480,1.190469319069985e-05,0.028417575166687924
53490,1.500025378138906e-05,0.028657642723631367
53500,1.8048849508643566e-05,0.02982559926752022
53510,2.0147250583412166e-05,0.03186267763945021
53520,2.085809386833027e-05,0.03457071619492418
53530,2.0036577900131665e-05,0.03763226978849304
53540,1.7810838245036955e-05,0.04066302305845546
53550,1.4636311593157755e-05,0.04328266833931689
53560,1.145780103030705e-05,0.04518443847660518
53570,9.916971414688834e-06,0.04618439765164568
53580,1.1188579743459338e-05,0.04623882931974133
53590,1.4108375022102265e-05,0.04542879255133481
53600,1.70488442708676e-05,0.043921183695508834
53610,1.910885380858537e-05,0.04192183817419418
53620,1.985493447034734e-05,0.03963640288388731
53630,1.9142459053722e-05,0.037249269909895584
53640,1.7085227512009805e-05,0.03492220837066862
53650,1.4097917536177113e-05,0.03280594692067444
53660,1.1042096606997864e-05,0.031053038420099703
53670,9.445166183641504e-06,0.02982060557302664
53680,1.052247049092903e-05,0.02925668800696568
53690,1.3269509337512917e-05,0.029471704244651523
53700,1.6101030613557198e-05,0.030503863220976552
53710,1.8120503252791483e-05,0.032291327179615366
53720,1.889783250528254e-05,0.0346629953252576
53730,1.828700506220278e-05,0.03735428040698712
53740,1.638757261592149e-05,0.04004622668582462
53750,1.357741196209744e-05,0.0424187017665188
53760,1.064375188458629e-05,0.0442039095443299
53770,9.005875273225976e-06,0.04522663052998304
53780,9.902043130179798e-06,0.04542219235528782
53790,1.2480273675610166e-05,0.04483041854484061
53800,1.5202882360466321e-05,0.04357104248670559
53810,1.7179888188851158e-05,0.04181079074876499
53820,1.7984357597022946e-05,0.039733070942368096
53830,1.746799556543155e-05,0.037518015914910496
53840,1.5716458561992143e-05,0.035335042156198954
53850,1.3074168266873236e-05,0.03334438185852224
53860,1.026151419190361e-05,0.03170045420125107
53870,8.59581915868864e-06,0.030549738494704257
53880,9.323596373706256e-06,0.03001891922055077
53890,1.1737599837972771e-05,0.030194129141854816
53900,1.435198060660839e-05,0.031097040059627573
53910,1.628483437009522e-05,0.03266635647703558
53920,1.7112358271712087e-05,0.03475281325151433
53930,1.6683533748523633e-05,0.03713217651685775
53940,1.5070659930315713e-05,0.039535291461699776
53950,1.2587593748863039e-05,0.041688875426008985
53960,9.894303436071209e-06,0.043357414242589355
53970,8.212219908726205e-06,0.04437631273397118
53980,8.78391048620632e-06,0.04466935579561963
53990,1.103868462450739e-05,0.044248430414385226
54000,1.3546012701151871e-05,0.043198568583440136
54010,1.543328145833583e-05,0.04165494383633535
54020,1.627989112462479e-05,0.03977939437509731
54030,1.5931962379398734e-05,0.03774227853126109
54040,1.4449096807623648e-05,0.03571191161335767
54050,1.211712898380364e-05,0.03385000417261066
54060,9.541173121025667e-06,0.03230893787153745
54070,7.852683040035355e-06,0.031226323436056653
54080,8.28014315853889e-06,0.030714128845225636
54090,1.0380950007250183e-05,0.030842906060231816
54100,1.2782769988751425e-05,0.03162491183794956
54110,1.4623267915343841e-05,0.033001853424069506
54120,1.5485171592898305e-05,0.03484276248610053
54130,1.5211803492944827e-05,0.03695511285456139
54140,1.385080138626203e-05,0.03910856720559057
54150,1.1662246029244132e-05,0.04106697814775054
54160,9.201283645971747e-06,0.04262179434337992
54170,7.515113451056126e-06,0.04361966520261209
54180,7.809751818876925e-06,0.043978865088035494
54190,9.762011312772312e-06,0.043692469931531676
54200,1.206014473382142e-05,0.04281983446165359
54210,1.3852920681486831e-05,0.04147061931332133
54220,1.4726539703997472e-05,0.03978659098762433
54230,1.4521715137090444e-05,0.03792552618034073
54240,1.3274892773702522e-05,0.0360493434282628
54250,1.1222446000751635e-05,0.034316049024181505
54260,8.873883512894242e-06,0.032873256491519905
54270,7.197655403825176e-06,0.03185060830492301
54280,7.3704356289958455e-06,0.03134948928309747
54290,9.179651752044926e-06,0.03143046501245938
54300,1.1376126546952868e-05,0.03210101001720315
54310,1.3120447902676001e-05,0.03330738633291097
54320,1.4002436174269058e-05,0.034934396843235245
54330,1.3860460387452997e-05,0.036815125262361935
54340,1.272055807603124e-05,0.038750201385291186
54350,1.0797256391012745e-05,0.04053347415810648
54360,8.558295641282568e-06,0.04197914540965353
54370,6.898649363586561e-06,0.04294502443234126
54380,6.960092085870504e-06,0.04334770726034646
54390,8.63180195192563e-06,0.04316773322770258
54400,1.0728798548382665e-05,0.04244534023477598
54410,1.2424133587571796e-05,0.04126948395260541
54420,1.331138564246141e-05,0.0397637055173847
54430,1.3226885156738932e-05,0.03807207220035981
54440,1.2187038245703007e-05,0.03634709216121895
54450,1.038622837638545e-05,0.03473985718678402
54460,8.253907009697314e-06,0.033391398291888794
54470,6.616600591325911e-06,0.032423842289495394
54480,6.576784433845953e-06,0.03193054165782812
54490,8.116523409383518e-06,0.03196561170812483
54500,1.0116333431602215e-05,0.03253466858489878
54510,1.1762333479230551e-05,0.03358939550536325
54520,1.265198481081571e-05,0.03502845187822085
54530,1.2619902291304823e-05,0.03670612171671297
54540,1.1673617527295807e-05,0.03844830033949342
54550,9.988934257165223e-06,0.04007352809411382
54560,7.960160497360998e-06,0.041415426303660095
54570,6.350155888158133e-06,0.042342517509318056
54580,6.218717068803645e-06,0.04277212444757436
54590,7.631995012569592e-06,0.042676576932431286
54600,9.536989538647972e-06,0.042081792153770295
54610,1.142392854755215e-05,0.04116744639891828
54620,1.4860615829327877e-05,0.04082008986342265
54630,1.8014534279270955e-05,0.04089454657353444
54640,1.9830880900122305e-05,0.04083782004399273
54650,2.037635209535963e-05,0.040194541071678004
54660,1.984572782547983e-05,0.038857956001983385
54670,1.8106495418306035e-05,0.03714308884002394
54680,1.5093820691869489e-05,0.0356531473540334
54690,1.1600102420681115e-05,0.035007390120396546
54700,9.776259082436241e-06,0.035560181353046
54710,1.1157662450840116e-05,0.0372402165568034
54720,1.4000594376139769e-05,0.03957907868702197
54730,1.662900196539979e-05,0.04190948708619664
54740,1.8548300648175845e-05,0.043637790801166094
54750,1.9496660148497788e-05,0.044466466795720465
54760,1.9101772305735425e-05,0.044471501241336656
54770,1.7181801452360695e-05,0.044010426207510736
54780,1.4138111922914808e-05,0.04351498467879255
54790,1.1091531899584068e-05,0.04327177067835039
54800,9.629173879869738e-06,0.04329357641015112
54810,1.0520809494979092e-05,0.043336360084215854
54820,1.2855713379500417e-05,0.04304602880566374
54830,1.5508844261200048e-05,0.04215924852612628
54840,1.765753640883776e-05,0.04066034786930615
54850,1.864472732281126e-05,0.038820512189539004
54860,1.8132875241303548e-05,0.03710266165976891
54870,1.6258156973471306e-05,0.035977899676196155
54880,1.3568512962256469e-05,0.03573829125259876
54890,1.086073630956579e-05,0.036389239716662226
54900,9.19320121594885e-06,0.037665396424371
54910,9.641887698612391e-06,0.03915658738854525
54920,1.1937951644877022e-05,0.04048174622686571
54930,1.469906972469549e-05,0.04143098171733042
54940,1.679942696635649e-05,0.042015291714863026
54950,1.7663122676650166e-05,0.04240930977086954
54960,1.718565663496055e-05,0.042822484552128844
54970,1.5567623333909782e-05,0.04336509913959169
54980,1.3150919735863519e-05,0.0439742458211591
54990,1.0462014447457246e-05,0.04443346698728145
55000,8.581700371173513e-06,0.0444741680685311
55010,8.959781214973862e-06,0.043908790266057485
55020,1.1281177816888842e-05,0.042732331825303976
55030,1.392195229428698e-05,0.041145206639270175
55040,1.5863542527538784e-05,0.039487797602993945
55050,1.6715007596964173e-05,0.038117357246332126
55060,1.6398544442380385e-05,0.03728257983380252
55070,1.5003332508217278e-05,0.03706004227756275
55080,1.403680309760005e-05,0.03760065282914194
55090,1.404960475806098e-05,0.038518437108582396
55100,1.4981433176846875e-05,0.03912411851302452
55110,1.684175928691854e-05,0.03897184334447357
55120,1.8764349164483922e-05,0.03810012299586995
55130,1.968453955914679e-05,0.036991266192320654
55140,1.9336554884304797e-05,0.036286666628460605
55150,1.815845777101832e-05,0.03642631947004582
55160,1.654821008435274e-05,0.03741303621168749
55170,1.4646788739679943e-05,0.038823166571306855
55180,1.3021808138641646e-05,0.04004521199592444
55190,1.2832223866948857e-05,0.04060528432228502
55200,1.4269279244643923e-05,0.040399372764984016
55210,1.6159224083507452e-05,0.03971324036315808
55220,1.761380256845405e-05,0.03903273198147519
55230,1.8439292121800678e-05,0.0387795786926849
55240,1.9573370932324045e-05,0.03968496019155574
55250,2.038149276129188e-05,0.04139618879302571
55260,2.0275978369510612e-05,0.042763503013048126
55270,2.003303947219818e-05,0.04293926499779569
55280,1.9851753856712382e-05,0.04188969429017126
55290,1.9055271574088267e-05,0.040362241409239
55300,1.7834213568377737e-05,0.03936507389821449
55310,1.7281199223340596e-05,0.03951682470038649
55320,1.7524611869371962e-05,0.040682315951578216
55330,1.7827896853056525e-05,0.04210356094607295
55340,1.819841517952921e-05,0.04291160495081012
55350,1.8911625567381105e-05,0.04267404735978158
55360,1.9440489157444812e-05,0.04163360523743612
55370,1.9226262304698705e-05,0.04050919300163712
55380,1.8547736482588003e-05,0.040013190870489886
55390,1.789123660881188e-05,0.04040589658607398
55400,1.7208708167459995e-05,0.04136351491557015
55410,1.6499646798920774e-05,0.042221423301149585
55420,1.6293403932778788e-05,0.04241542899457007
55430,1.6792764695270184e-05,0.04183150208376459
55440,1.7463305730115573e-05,0.040850868891700406
55450,1.792648992347695e-05,0.04008208205366057
55460,1.8229221276313436e-05,0.0399681338227772
55470,1.8277036817506188e-05,0.04052246191554865
55480,1.7818527844733943e-05,0.041350299154787114
55490,1.697137292433477e-05,0.041922988944387826
55500,1.6196754501597863e-05,0.04191683923865133
55510,1.5744708987505745e-05,0.04140028688255721
55520,1.559741231765732e-05,0.04076248353106198
55530,1.5832636869266193e-05,0.04044538006236771
55540,1.644909086598406e-05,0.040660287911340486
55550,1.7088698999785936e-05,0.04126764069005323
55560,1.7386766225211886e-05,0.041884702627900394
55570,1.7298715381965637e-05,0.042138996921772046
55580,1.6912316310679787e-05,0.041899418035499715
55590,1.6253680021345642e-05,0.041341999758041335
55600,1.546192516498176e-05,0.0408201536169843
55610,1.4892373964494258e-05,0.040633448959019436
55620,1.4799452615043693e-05,0.04084617363426148
55630,1.5103794849832279e-05,0.04126567232278442
55640,1.5611592821132482e-05,0.04158314109192883
55650,1.6161509317768854e-05,0.04157769983943156
55660,1.653385460961213e-05,0.041251547218153495
55670,1.651786104665481e-05,0.040815925198921243
55680,1.6099286490762072e-05,0.040546360686302345
55690,1.5448618544661723e-05,0.04060631340722059
55700,1.4761236347804398e-05,0.04095165645211701
55710,1.4223485319747439e-05,0.04137048066553709
55720,1.4045632641447925e-05,0.04162450990542028
55730,1.431305998230293e-05,0.04159713286052426
55740,1.4849300509210831e-05,0.041355256731275845
55750,1.537453079012511e-05,0.04109228257408155
55760,1.5697505335886636e-05,0.040996049794271676
55770,1.5712450442603377e-05,0.041129608347172594
55780,1.5370730150541272e-05,0.04139876982344823
55790,1.4744924585675259e-05,0.04162110855225541
55800,1.4052955505933414e-05,0.04164653927026589
55810,1.3547262103682975e-05,0.0414505367628679
55820,1.3386565636877528e-05,0.041143328200853604
55830,1.3600440615775877e-05,0.04089465637391261
55840,1.4083668571993366e-05,0.040826525206464515
55850,1.4611549943063798e-05,0.04094288193043494
55860,1.4946831095863745e-05,0.04113751583296451
55870,1.4958459486440814e-05,0.04126980692880088
55880,1.464058158136812e-05,0.04125624280656931
55890,1.4074034994067205e-05,0.04111927831838436
55900,1.3418640305163633e-05,0.04096576041674678
55910,1.2904007879850112e-05,0.04091314201265874
55920,1.2730135509977839e-05,0.04101325316730308
55930,1.2934869367708408e-05,0.04122169514806454
55940,1.338564403029646e-05,0.04142923528058311
55950,1.3877854330818183e-05,0.041531718572926896
55960,1.42138854257916e-05,0.041492460033791256
55970,1.4253696193812271e-05,0.041358806093835195
55980,1.3961853137956562e-05,0.0412257179703191
55990,1.3421701435766117e-05,0.041172785720162794
56000,1.2802561741302453e-05,0.041215878907587565
56010,1.2308863977402115e-05,0.04130266942739761
56020,1.211763830903348e-05,0.04135179535687685
56030,1.2289672077799057e-05,0.041308077765607104
56040,1.271831064601815e-05,0.041177940039897026
56050,1.319423467201469e-05,0.041023921356319916
56060,1.3519727620262807e-05,0.04092417531261357
56070,1.3571348026496915e-05,0.04092439326300457
56080,1.3314465556264453e-05,0.04101256409599315
56090,1.2810607012302281e-05,0.04113074264516405
56100,1.2214772461335333e-05,0.04121397713747599
56110,1.173331505983787e-05,0.04123028107984659
56120,1.1539119764840193e-05,0.041196684405194264
56130,1.1686002012884593e-05,0.041163082184862095
56140,1.2081630984464165e-05,0.041176342277710797
56150,1.2538621414854237e-05,0.04124868257989215
56160,1.2863057001446708e-05,0.041350064250174214
56170,1.2925867628339853e-05,0.041427985405062956
56180,1.2692972812366693e-05,0.04144064345105753
56190,1.2224087098532688e-05,0.04138193642592009
56200,1.1659083612456177e-05,0.041283234931569095
56210,1.118848653761536e-05,0.041192316548850555
56220,1.0985155331594852e-05,0.04114404946609316
56230,1.1111483760345605e-05,0.04114155020157913
56240,1.1481233871517867e-05,0.04115870341574237
56250,1.1916222733454067e-05,0.04116082129867382
56260,1.2234597601428556e-05,0.041129083233004717
56270,1.2310561423825104e-05,0.041073005025073425
56280,1.241557268063929e-05,0.041044965891330734
56290,3.5208096452892174e-05,0.04264751991517456
56300,5.614150665137239e-05,0.04653306225211163
56310,5.880031117497125e-05,0.050147354954813476
56320,4.6330933926497036e-05,0.05104665768062854
56330,3.722409883259372e-05,0.04846725610073634
56340,4.228179270762212e-05,0.0444000568580081
56350,5.57647858200556e-05,0.04415057958120273
56360,5.084520467448477e-05,0.046883384752396014
56370,3.295264235745795e-05,0.047736800124943204
56380,1.3145009383014214e-05,0.046607934916613324
56390,3.0167211474309555e-05,0.04410426413762935
56400,4.595913834892327e-05,0.04128048430033576
56410,4.712132198166255e-05,0.04012827752097174
56420,4.301722805907625e-05,0.04466517277816937
56430,4.874686087153784e-05,0.055247061765641384
56440,6.021654493928826e-05,0.0691375366621868
56450,6.279202139005159e-05,0.08086990386244589
56460,5.443820641205817e-05,0.08580045844721726
56470,4.532160436464002e-05,0.08195215879649347
56480,3.0557720058390794e-05,0.07501525619026975
56490,4.392779314542428e-05,0.06972694723705826
56500,5.281264865365248e-05,0.06349528660304983
56510,4.8898543564440046e-05,0.057540649974329006
56520,3.604969671686134e-05,0.053363111628580054
56530,3.092667705616147e-05,0.05290411913464096
56540,4.304684152730267e-05,0.05595485141456152
56550,5.291919970653815e-05,0.06272726267132925
56560,5.094067737865696e-05,0.07213689524246357
56570,3.672093439607022e-05,0.08176740854421086
56580,1.9907678699546746e-05,0.08876165930161135
56590,2.6965703500509224e-05,0.09095556391629253
56600,3.5242815959179285e-05,0.08889613612700163
56610,4.185023860619863e-05,0.08294621339789753
56620,3.980996683355065e-05,0.07370853258833085
56630,3.2230352558358926e-05,0.06376683087227397
56640,2.656178131156065e-05,0.056322416356404434
56650,3.042197209974821e-05,0.05398654792317699
56660,3.833669055530087e-05,0.05765389963534791
56670,4.1243349291229374e-05,0.06631302268445259
56680,3.5202793076735055e-05,0.07609626870093257
56690,2.1175396136819378e-05,0.08354455730737133
56700,9.946412305786671e-06,0.08603797613220376
56710,2.2746793997752006e-05,0.08265378432996766
56720,3.51735558933288e-05,0.07444561102429764
56730,3.899952229312038e-05,0.06408662723897703
56740,3.4004844227861774e-05,0.05496547274124164
56750,2.498137336307894e-05,0.05005398672205385
56760,2.2982212581483115e-05,0.05141607143104124
56770,2.9345713955786758e-05,0.05928276315528376
56780,3.122218039430632e-05,0.07027191626068027
56790,2.7313573357640717e-05,0.08008869025709622
56800,2.3978527080991056e-05,0.08563792404346099
56810,1.7844206894503558e-05,0.08672170025766256
56820,2.02768695588827e-05,0.08479643934608275
56830,2.594966737396351e-05,0.08033307682747842
56840,2.9456874487256965e-05,0.07483075476306193
56850,2.8243332656067264e-05,0.0696274425469723
56860,2.2873726695195433e-05,0.06561923586302039
56870,1.695926361946091e-05,0.06342725385707879
56880,1.7487372771926798e-05,0.06374281696342517
56890,2.2169467025250365e-05,0.06558863317517086
56900,2.469480103047253e-05,0.06839026618663477
56910,2.2929645374688143e-05,0.07119790294135361
56920,2.032211772623703e-05,0.07320698255827365
56930,3.866969368285304e-05,0.07543252099932389
56940,5.341956737928964e-05,0.07725791127428264
56950,5.128013172839426e-05,0.07658682777605194
56960,3.720122593475962e-05,0.07228156285196476
56970,2.8071540453059004e-05,0.06511115871563239
56980,3.451458698020794e-05,0.057617220304304065
56990,4.112488024528651e-05,0.053806437411515674
57000,4.2062477701625264e-05,0.0543130681854505
57010,3.9287426857830744e-05,0.05973029199118905
57020,3.727921675916016e-05,0.06755491999399536
57030,3.6316712487337625e-05,0.07416814205783169
57040,3.464251146216706e-05,0.07695119123924984
57050,3.384814959389554e-05,0.07730022630820982
57060,3.6307473359727964e-05,0.0741804134849148
57070,3.733569663588976e-05,0.0692852675170709
57080,3.371574865282357e-05,0.06485106151787261
57090,2.8565921612179437e-05,0.06259536269049928
57100,2.8771471588384262e-05,0.06297663241108377
57110,3.321228804834138e-05,0.06498770639239206
57120,3.5125735511920574e-05,0.06693842011304738
57130,2.9928882723789946e-05,0.06751621727858177
57140,2.1719269732194987e-05,0.06793289505617295
57150,2.0839780465416e-05,0.0667611604099427
57160,2.7553266918857333e-05,0.06459352784554535
57170,3.143665698971195e-05,0.06256375796261698
57180,2.9768402954194165e-05,0.061796691387669314
57190,2.5944452875885692e-05,0.06285600982062813
57200,2.4843369434134067e-05,0.06544501360645252
57210,2.6389443041280038e-05,0.068637284640127
57220,2.7152893679558843e-05,0.07105509589686473
57230,2.71992182963583e-05,0.07097401145338014
57240,2.687922302355202e-05,0.0683810244996569
57250,2.524614023091556e-05,0.06443390121314285
57260,2.1511118336681272e-05,0.06014729935615899
57270,1.895373935398142e-05,0.05700064819664292
57280,2.2011076791537227e-05,0.056033766518122474
57290,2.6655266044387487e-05,0.057438351314236025
57300,2.6793193640189118e-05,0.06050093300735974
57310,2.1348040291366878e-05,0.06487884494606813
57320,1.3616429564338627e-05,0.06968853952835334
57330,1.3916597861840093e-05,0.07227006920036542
57340,2.2792184972360984e-05,0.07131001793304902
57350,2.7693501608191873e-05,0.06758642489585398
57360,2.458158408993435e-05,0.06354869087510256
57370,1.7602454646287237e-05,0.062065421910371836
57380,1.3951532749924316e-05,0.06328083490257354
57390,1.7124342839290944e-05,0.06671464755522044
57400,2.079029854743344e-05,0.07085488937770203
57410,2.2140907718491174e-05,0.07394422955580617
57420,2.0974294052603545e-05,0.0748020870429036
57430,1.734866192445026e-05,0.07327485813183882
57440,1.1925099505097494e-05,0.07034659433120466
57450,1.4644991741709989e-05,0.06749594453014726
57460,1.9657135380729686e-05,0.06459086884296811
57470,2.162477133273447e-05,0.06232009541531228
57480,1.8201875725728364e-05,0.060983960597357945
57490,1.0509410636727313e-05,0.06058521340778006
57500,7.244971371743594e-06,0.06096555894544399
57510,1.390934373966908e-05,0.06235747875324212
57520,1.9457601726785593e-05,0.0644178662347358
57530,1.9623240636592065e-05,0.06640405820405394
57540,1.4889019305155081e-05,0.06790907059081541
57550,8.779541157484538e-06,0.06862182676326324
57560,9.269388817818654e-06,0.06837712759237924
57570,1.4159238241440423e-05,0.06727004945003676
57580,1.6888549338366843e-05,0.065905595489057
57590,1.6135305034945213e-05,0.06446270070512922
57600,1.3043252699433476e-05,0.06310860848636332
57610,1.0333109839099812e-05,0.06215148843636817
57620,1.0935149855361069e-05,0.061953630369025736
57630,1.3749247078868216e-05,0.06273898771383205
57640,1.5685598227592134e-05,0.06441244485724464
57650,1.4938248653494753e-05,0.06651511490160139
57660,1.1238279849518508e-05,0.06836918612507185
57670,7.127266152634142e-06,0.06941659309766282
57680,9.137129910964157e-06,0.06945010730790943
57690,1.3799305198547029e-05,0.06849778291580233
57700,1.5698797353488724e-05,0.06701944259632503
57710,1.3475884919879897e-05,0.06570639254293735
57720,8.207631531840763e-06,0.0651444311508572
57730,4.213255415848924e-06,0.06565926430939711
57740,8.749150674460432e-06,0.0673536865138819
57750,1.2696172717767982e-05,0.06906854035291236
57760,1.3607421553177355e-05,0.07002186440522346
57770,1.1278599536499354e-05,0.06983939432089846
57780,7.006581499591616e-06,0.06880124648667485
57790,6.770939663951554e-06,0.06746772036702312
57800,9.243288493353062e-06,0.06558191454121994
57810,1.0764859856847325e-05,0.06373299423397111
57820,1.0591570582429985e-05,0.06263404135446948
57830,8.967231315139343e-06,0.06250744311991603
57840,6.9839955269222914e-06,0.0631097262395943
57850,6.894384869697475e-06,0.06404414766323135
57860,8.763449507594572e-06,0.06539219535682991
57870,1.059947918894024e-05,0.06659493973710887
57880,9.819257988023447e-06,0.06755093739634203
57890,7.975063453301858e-06,0.06823818739228771
57900,5.306879696450264e-06,0.06842013315080295
57910,4.337990980602441e-06,0.06813653833149298
57920,6.606124244313928e-06,0.06768058223290152
57930,8.684455584480794e-06,0.06717236463869676
57940,8.977401788214176e-06,0.06653625890171806
57950,7.597305867114639e-06,0.06567773229279647
57960,5.828787695977288e-06,0.06466946134688119
57970,5.381633460280887e-06,0.06377878447053006
57980,5.410102452644437e-06,0.06394308414845484
57990,6.739037820395682e-06,0.06463010607551509
58000,7.350360655779664e-06,0.06562139219638449
58010,6.721563561783583e-06,0.06649132877233048
58020,5.530283533601655e-06,0.06695503025590328
58030,5.134693412799408e-06,0.0668946014192307
58040,5.952380672419464e-06,0.06641361554354402
58050,6.815799658184474e-06,0.06586395475084339
58060,6.694870904845077e-06,0.06546790982054722
58070,5.45154680561263e-06,0.06533326973048693
58080,3.918448699067174e-06,0.06545677942295647
58090,3.9770396985658875e-06,0.06574697709410433
58100,5.509645147618896e-06,0.06607339584121763
58110,6.660417530742644e-06,0.06631829208803262
58120,6.65878187261221e-06,0.0664121044183424
58130,5.558330530259513e-06,0.06634533992859998
58140,4.116144699608905e-06,0.0661607104765353
58150,3.7816889135670327e-06,0.0659349679950885
58160,8.300972237239418e-06,0.06598349701456366
58170,1.7098346863720185e-05,0.06686883546140968
58180,2.356616456067581e-05,0.06811702409442119
58190,2.6879474249834998e-05,0.06903667536567032
58200,2.7498731574399628e-05,0.06915522279352546
58210,2.584783155638398e-05,0.06773639729953328
58220,2.3254383578539375e-05,0.06458680199715978
58230,1.6399107141227703e-05,0.06140769890967221
58240,1.6002559802974047e-05,0.05894368574373868
58250,1.4785393479572284e-05,0.05708050863376039
58260,1.5551878127027077e-05,0.056427831245208754
58270,1.7049493033633887e-05,0.056635204903780385
58280,1.83239896107405e-05,0.058835887113839185
58290,1.9682047791257814e-05,0.06276456284765654
58300,1.9624276380852876e-05,0.0666866005360523
58310,1.8340058132958314e-05,0.06959043878106097
58320,1.611761008635371e-05,0.07089283110206505
58330,1.3383328613985502e-05,0.07055178221120723
58340,1.157554692441239e-05,0.06898190026182144
58350,1.2755501375346768e-05,0.06682945148887873
58360,1.5306718671446934e-05,0.06482720950572987
58370,1.854783345996905e-05,0.06460281012820038
58380,1.8466326103224308e-05,0.06462195240966048
58390,1.4532061864689221e-05,0.06434509341588746
58400,1.0759348742846235e-05,0.06339555043483157
58410,1.2452202281762123e-05,0.061759614391736946
58420,1.5550972600234178e-05,0.0598287176214157
58430,1.5394911142135433e-05,0.05824587957319566
58440,1.0462269759887712e-05,0.057788024867448676
58450,9.593161429018764e-06,0.05879314009634398
58460,1.3657136273684447e-05,0.06145598828025502
58470,1.6448537578095234e-05,0.06506290307534254
58480,1.4962195675488284e-05,0.06827236911168352
58490,9.909599807181714e-06,0.0699561152028895
58500,6.5598140491854595e-06,0.06959690420670607
58510,9.581674668087282e-06,0.06737188725831278
58520,1.2208911506675803e-05,0.06423891111026145
58530,1.1792858686354479e-05,0.061469745060087067
58540,1.020018295942366e-05,0.06013528898322576
58550,1.1020739597544444e-05,0.06068906060700872
58560,1.3540972434845471e-05,0.06295889877423669
58570,1.3496964033049863e-05,0.06582313617173625
58580,1.0035894327800609e-05,0.06776391999681161
58590,7.163183501517695e-06,0.06772355002483779
58600,9.23258161992052e-06,0.06561322725453753
58610,8.682377056829279e-06,0.06281000083642876
58620,8.45101973887253e-06,0.0602354923879864
58630,7.235458827834592e-06,0.05872687279833476
58640,7.808315157148268e-06,0.058905028477357756
58650,1.0187880145795614e-05,0.060782958897194865
58660,1.1597312810217596e-05,0.06376111504869333
58670,1.0628667483812816e-05,0.06685939242714059
58680,7.65810089599735e-06,0.06903729358037539
58690,5.122776796867134e-06,0.0696174373652131
58700,1.4824741325806698e-05,0.0688235147959902
58710,3.4904588751547857e-05,0.06901638686516869
58720,4.757812271828221e-05,0.07209218724941593
58730,4.518333911790681e-05,0.07565214063057553
58740,3.139522603432715e-05,0.07653400534183499
58750,2.6185336410224697e-05,0.073581551646236
58760,3.6603425218966e-05,0.0682603175614119
58770,3.7548994031451966e-05,0.06323541456823663
58780,3.3644258775876715e-05,0.06277020958205927
58790,2.864980879689121e-05,0.06671056327470895
58800,2.7740138586372194e-05,0.07332620238316992
58810,3.0119896312954525e-05,0.07940099583058584
58820,3.263418603131818e-05,0.08169045062858143
58830,2.760464488153943e-05,0.08202582667387595
58840,2.5393358003503493e-05,0.07980151009273924
58850,2.68536541222154e-05,0.07555208911782181
58860,2.7194924106479182e-05,0.06935597945838096
58870,2.3214390405658836e-05,0.06316930501301371
58880,1.6621660098393496e-05,0.058957601825503775
58890,1.6750254355227124e-05,0.05804152206222579
58900,2.54252277169512e-05,0.06117672114424374
58910,3.057394975259929e-05,0.06831034480574391
58920,2.4840337563867913e-05,0.07569879740731252
58930,1.3128879153036268e-05,0.07956158321144885
58940,1.5796956320579664e-05,0.07807216135701289
58950,1.3890885035814854e-05,0.0742658807656522
58960,1.9994470924235224e-05,0.07073398401440305
58970,2.094510539806821e-05,0.0665947488239614
58980,1.6775939579009205e-05,0.06318476361541601
58990,9.851169879033273e-06,0.061593930966679686
59000,8.381911915911986e-06,0.06259008224421768
59010,1.4625097017865766e-05,0.06668437189714915
59020,1.768889386747129e-05,0.07234860909128726
